"","Country.Province","Lat","Long","pos_mean","pos_std","pos_sum"
"70","China/Henan",37.8957,114.9042,1251.91563786008,1251.91563786008,608431
"71","China/Hong Kong",22.3,114.2,5271.66872427984,5271.66872427984,2562031
"72","China/Hubei",30.9756,112.2707,65390.0864197531,65390.0864197531,31779582
"73","China/Hunan",27.6104,111.7088,997.69341563786,997.69341563786,484879
"74","China/Inner Mongolia",44.0935,113.9448,262.469135802469,262.469135802469,127560
"75","China/Jiangsu",32.9711,119.455,652.810699588477,652.810699588477,317266
"76","China/Jiangxi",27.614,115.7221,908.738683127572,908.738683127572,441647
"77","China/Jilin",43.6661,126.1923,241.691358024691,241.691358024691,117462
"78","China/Liaoning",41.2956,122.6085,258.578189300412,258.578189300412,125669
"79","China/Macau",22.1667,113.55,41.5699588477366,41.5699588477366,20203
"80","China/Ningxia",37.2692,106.1655,72.6255144032922,72.6255144032922,35296
"81","China/Qinghai",35.7452,95.9956,17.6522633744856,17.6522633744856,8579
"82","China/Shaanxi",35.1917,108.8701,403.384773662551,403.384773662551,196045
"83","China/Shandong",36.3427,118.1498,797.074074074074,797.074074074074,387378
"84","China/Shanghai",31.202,121.4491,1090.68518518519,1090.68518518519,530073
"85","China/Shanxi",37.5777,112.2922,200.584362139918,200.584362139918,97484
"86","China/Sichuan",30.6171,102.7103,703.341563786008,703.341563786008,341824
"87","China/Tianjin",39.3054,117.323,250.166666666667,250.166666666667,121581
"88","China/Tibet",31.6927,88.0924,0.983539094650206,0.983539094650206,478
"89","China/Unknown",NA,NA,0.01440329218107,0.01440329218107,7
"90","China/Xinjiang",41.1129,85.2401,609.288065843621,609.288065843621,296114
"91","China/Yunnan",24.974,101.487,211.621399176955,211.621399176955,102848
"92","China/Zhejiang",29.1832,120.0934,1253.80658436214,1253.80658436214,609350
"93","Colombia/",4.5709,-74.2973,1006621.98559671,1006621.98559671,489218285
"94","Comoros/",-11.6455,43.3333,1129.00823045267,1129.00823045267,548698
"95","Congo (Brazzaville)/",-0.228,15.8277,4514.46913580247,4514.46913580247,2194032
"96","Congo (Kinshasa)/",-4.0383,21.7587,12138.7839506173,12138.7839506173,5899449
"97","Costa Rica/",9.7489,-83.7534,92461.646090535,92461.646090535,44936360
"98","Cote d'Ivoire/",7.54,-5.5471,18264.2407407407,18264.2407407407,8876421
"99","Croatia/",45.1,15.2,98134.1419753086,98134.1419753086,47693193
"100","Cuba/",21.521757,-77.781167,20621.7386831276,20621.7386831276,10022165
"101","Cyprus/",35.1264,33.4299,14730.8127572016,14730.8127572016,7159175
"102","Czechia/",49.8175,15.473,462118.148148148,462118.148148148,224589420
"103","Denmark/Faroe Islands",61.8926,-6.9118,386.401234567901,386.401234567901,187791
"104","Denmark/Greenland",71.7069,-42.6043,17.2592592592593,17.2592592592593,8388
"105","Denmark/",56.2639,9.5018,82903.4135802469,82903.4135802469,40291059
"106","Diamond Princess/",0,0,675.382716049383,675.382716049383,328236
"107","Djibouti/",11.8251,42.5903,4722.12757201646,4722.12757201646,2294954
"108","Dominica/",15.415,-61.371,61.0308641975309,61.0308641975309,29661
